date,true label,w(i-0),w(i-1),w(i-2),w(i-3),w(i-4),w(i-5),w(i-6),w(i-7),w(i-8),w(i-9),w(i-10),w(i-11),w(i-12),w(i-13),w(i-14),w(i-15),w(i-16),w(i-17),w(i-18),w(i-19),w(i-20),w(i-21),w(i-22),w(i-23),w(i-24),w(i-25),w(i-26),w(i-27),w(i-28),w(i-29),w(i-30),w(i-31),w(i-32),w(i-33),w(i-34),w(i-35),w(i-36),w(i-37),w(i-38),w(i-39),w(i-40),w(i-41),w(i-42),w(i-43),w(i-44),w(i-45),w(i-46),w(i-47),w(i-48),w(i-49),w(i-50),w(i-51),w(i-52),w(i-53),w(i-54),w(i-55),w(i-56),w(i-57),w(i-58),w(i-59),w(i-60),w(i-61),w(i-62),w(i-63),w(i-64),w(i-65),w(i-66),w(i-67),w(i-68),w(i-69),w(i-70),w(i-71),w(i-72),w(i-73),w(i-74),w(i-75),w(i-76),w(i-77),w(i-78),w(i-79),w(i-80),w(i-81),w(i-82),w(i-83),w(i-84),w(i-85),w(i-86),w(i-87),w(i-88),w(i-89),w(i-90),w(i-91),w(i-92),w(i-93),w(i-94),w(i-95),w(i-96),w(i-97),w(i-98),w(i-99),w(i-100),w(i-101),w(i-102),w(i-103),w(i-104),w(i-105),w(i-106),w(i-107),w(i-108),w(i-109),w(i-110),w(i-111),w(i-112),w(i-113),w(i-114),w(i-115),w(i-116),w(i-117),w(i-118),w(i-119),w(i-120),w(i-121),w(i-122),w(i-123),w(i-124),w(i-125),w(i-126),w(i-127),w(i-128),w(i-129),w(i-130),w(i-131),w(i-132),w(i-133),w(i-134),w(i-135),w(i-136),w(i-137),w(i-138),w(i-139),w(i-140),w(i-141),w(i-142),w(i-143),w(i-144),w(i-145),w(i-146),w(i-147),w(i-148),w(i-149),w(i-150)
1362,6,4,4,6,4,6,8,8,1,1,4,8,3,6,8,4,4,8,4,8,8,8,8,8,8,1,8,8,12,8,3,3,8,8,8,3,8,3,8,8,8,6,8,8,6,8,0,0,8,3,3,0,0,1,8,8,8,8,6,0,8,8,1,8,1,8,8,8,4,4,1,12,8,4,4,6,8,3,6,6,6,6,6,4,6,6,1,3,8,1,6,4,8,4,8,4,8,8,1,8,1,1,3,6,12,6,6,8,12,1,1,3,3,0,12,6,8,8,0,6,6,12,1,1,1,8,8,1,1,8,1,0,4,0,3,3,12,4,12,6,12,6,1,6,1,3,12,4,12,12,3,12
1363,4,0,4,1,6,4,6,8,8,8,1,4,8,1,6,8,1,4,8,4,8,1,8,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,1,8,6,8,8,6,8,0,0,1,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,8,1,8,1,1,1,3,8,4,4,6,8,3,6,6,6,6,6,4,6,6,1,3,8,1,6,4,1,4,1,4,8,8,8,8,1,1,3,6,6,4,4,8,3,1,1,3,3,0,3,4,8,1,0,1,6,3,1,1,1,8,8,4,1,8,1,0,4,0,3,3,4,1,3,6,4,4,1,6,1,3,3,4,4,3,3
1364,0,4,0,4,1,6,4,6,8,8,1,1,4,4,4,6,6,4,4,8,3,8,8,8,8,8,8,3,8,8,4,8,3,4,8,8,8,3,8,3,8,8,8,6,8,8,0,8,0,0,1,3,4,0,0,1,8,8,8,8,6,0,8,8,1,8,1,8,8,8,4,0,0,3,6,4,4,6,8,3,6,6,6,6,6,4,6,0,1,3,8,0,6,4,8,4,0,4,6,8,4,3,1,1,3,6,3,4,4,8,3,1,1,3,3,0,3,6,8,8,0,6,6,3,0,6,1,8,8,4,1,8,1,0,4,0,3,3,6,1,3,6,4,6,1,4,0,3,3,1,4,3
1365,4,4,1,0,4,1,6,4,6,8,8,1,1,1,8,1,6,8,1,4,8,3,8,1,8,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,8,8,6,8,8,6,8,0,0,1,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,8,1,8,1,1,1,3,6,4,4,6,8,6,6,6,6,1,6,1,6,6,1,3,8,1,6,4,8,4,1,4,8,8,8,3,1,1,3,6,3,4,4,8,4,1,1,3,3,0,3,4,8,8,0,4,6,3,1,1,1,8,8,4,1,8,1,0,4,0,3,3,4,1,6,6,4,4,1,4,1,3,4,1,4
1366,0,4,8,4,0,4,1,0,4,0,8,8,1,1,4,8,4,6,8,4,4,8,4,8,1,8,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,1,8,0,8,8,0,8,0,0,4,3,1,0,0,1,8,8,8,1,6,0,8,8,3,8,1,8,1,8,1,1,1,4,8,4,4,6,8,3,6,6,0,4,6,4,6,0,1,3,8,1,0,4,1,4,0,4,8,8,8,8,1,3,3,6,0,4,4,8,0,3,1,3,3,0,3,3,8,1,0,1,6,0,1,1,1,8,8,1,1,8,1,0,4,0,3,3,0,4,0,0,4,6,1,4,0,3,0,4
1367,6,0,4,6,4,0,4,8,3,4,12,8,8,1,1,4,4,4,6,6,4,4,8,8,8,8,0,8,8,8,3,8,8,4,8,12,4,8,8,8,0,8,3,8,0,8,3,8,12,0,8,0,0,6,3,0,0,0,1,8,8,8,8,6,0,8,8,1,8,1,0,8,0,8,0,0,12,6,4,4,6,0,3,6,6,0,6,6,4,6,0,1,3,8,0,3,4,8,1,0,4,6,8,0,6,1,1,12,6,12,6,8,8,6,1,8,3,1,0,12,12,0,0,0,6,6,6,0,6,1,8,0,8,1,8,1,0,4,0,12,12,6,8,3,6,4,6,8,4,0,1,1
1368,6,4,1,4,6,4,6,4,4,6,4,6,8,8,1,1,4,4,1,6,6,4,4,8,4,8,0,0,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,0,8,6,8,0,6,8,0,0,6,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,0,6,0,4,1,1,4,6,4,4,6,0,3,6,6,6,6,6,4,6,6,1,3,8,1,6,4,1,6,1,4,8,8,0,0,1,1,3,6,0,6,6,8,6,1,1,3,3,0,3,3,0,0,0,6,6,6,1,6,1,8,0,0,1,8,1,0,4,0,3,3,6,4,1,6,4,6,1,6,1,3
1369,0,1,4,1,4,6,4,0,4,4,0,4,0,8,8,1,1,4,4,1,6,6,4,4,8,4,8,0,0,8,8,8,1,8,8,4,8,3,3,8,8,8,3,8,3,8,0,8,0,8,0,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,6,8,1,0,0,0,4,0,1,4,6,4,4,6,0,3,6,6,0,6,6,4,6,0,1,3,8,1,0,4,8,4,0,4,6,8,1,1,1,1,3,6,0,6,6,8,6,1,1,3,3,0,3,3,0,0,0,6,6,6,1,1,1,8,0,0,1,8,1,0,4,0,3,3,6,4,1,0,4,6,1,6,0
1370,0,0,0,4,1,4,6,4,6,4,4,6,4,6,8,8,1,1,4,4,1,6,6,4,4,8,4,8,0,0,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,0,8,6,8,0,6,8,0,0,6,3,1,0,0,1,8,8,8,1,6,4,8,8,1,8,1,0,0,0,4,1,1,4,6,4,4,6,0,3,6,6,6,6,6,4,6,6,1,3,8,1,6,4,1,4,1,4,8,8,0,6,1,1,3,6,0,6,6,8,6,1,1,3,3,0,3,3,6,0,0,6,6,6,1,6,1,8,0,0,1,8,1,0,4,0,3,3,6,4,1,6,4,6,1,6
1371,0,0,0,4,4,6,4,6,4,0,4,4,0,4,0,8,8,1,1,4,4,4,6,6,4,4,8,4,8,0,0,8,8,8,1,8,8,4,8,3,3,8,8,8,3,8,3,8,0,8,0,8,0,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,0,0,0,4,0,0,4,6,4,4,6,0,3,6,6,0,6,6,4,6,0,1,3,8,1,0,4,8,4,0,4,6,8,3,6,1,1,3,6,0,6,6,8,6,1,1,3,3,0,3,3,0,0,0,6,6,6,0,6,1,8,0,0,1,8,1,0,4,0,3,3,6,4,6,0,4,6,1
1372,6,1,1,1,8,4,6,4,1,4,6,4,4,6,4,6,8,8,1,1,4,4,1,6,0,4,4,8,4,8,1,8,8,8,8,8,8,8,4,8,3,3,8,8,8,1,8,3,8,1,8,6,8,8,6,8,0,0,1,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,8,1,8,4,1,1,4,8,4,4,6,6,3,6,6,6,0,6,4,6,6,1,3,8,1,6,4,1,4,1,4,8,8,8,6,1,1,3,6,6,0,6,8,0,1,1,3,3,0,3,3,0,1,0,1,6,0,1,1,1,8,8,0,1,8,1,0,4,0,3,3,0,4,0,6,4,6
1373,6,4,1,1,1,0,4,6,4,1,4,0,4,4,6,4,6,8,8,1,1,4,4,1,6,0,4,4,8,4,8,1,0,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,1,8,6,8,0,6,8,0,0,0,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,0,1,0,4,1,1,4,6,4,4,6,6,3,6,6,6,0,6,4,6,6,1,3,8,1,6,4,1,4,1,4,8,8,0,6,1,1,3,6,6,0,6,8,0,1,1,3,3,0,3,3,0,1,0,1,6,0,1,1,1,8,0,0,1,8,1,0,4,0,3,3,0,4,0,6,4
1374,3,0,4,0,0,0,4,4,3,4,6,4,6,4,4,6,4,6,8,8,1,1,4,4,1,6,12,4,4,8,4,8,0,0,8,8,8,3,8,8,4,8,12,4,8,8,8,3,8,3,8,0,8,6,8,12,6,8,0,0,0,3,3,0,0,1,8,8,8,3,6,0,8,8,12,8,1,0,0,0,4,3,1,12,6,4,4,6,0,6,6,6,6,12,6,4,6,6,1,3,8,3,6,4,3,4,4,4,8,8,6,1,1,1,6,6,6,12,6,8,12,1,0,3,12,0,12,12,0,1,0,6,6,12,3,1,1,8,0,0,1,8,1,0,0,0,12,6,12,4,3,6
1375,1,4,0,4,0,1,1,0,4,1,4,0,4,0,4,4,0,4,0,8,8,1,1,4,4,1,6,0,4,4,8,4,8,1,0,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,1,8,0,8,0,0,8,0,0,0,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,0,1,0,4,1,1,4,6,4,4,6,6,3,6,6,1,0,6,4,6,0,1,3,8,1,0,4,1,4,4,4,8,8,0,1,1,1,3,6,0,0,6,8,0,1,1,3,3,0,3,3,1,0,0,1,6,0,1,1,1,8,0,1,1,8,1,0,0,0,3,3,0,4,0
1376,0,1,4,0,4,0,1,1,4,4,1,4,6,4,0,4,4,0,4,0,8,8,1,1,4,4,1,6,6,4,4,8,4,8,1,0,8,8,8,1,8,8,4,8,3,3,8,8,8,1,8,3,8,1,8,0,8,0,0,8,0,0,6,3,1,0,0,1,8,8,8,1,6,0,8,8,1,8,1,0,1,0,4,1,1,4,0,4,4,6,1,3,6,6,1,6,6,4,6,0,1,3,8,1,0,4,1,4,4,4,8,8,0,1,1,1,3,6,0,6,6,8,6,1,1,3,3,0,3,3,1,0,0,6,6,6,1,1,1,8,0,1,1,8,1,0,0,0,3,3,6,4
1377,0,1,0,4,0,4,1,0,0,0,4,1,4,6,4,0,4,4,0,4,0,8,8,1,1,4,4,4,6,6,4,4,8,4,8,0,0,8,8,8,1,8,8,4,8,3,3,8,8,8,3,8,3,8,0,8,0,8,0,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,0,8,8,1,8,1,0,0,0,4,0,0,4,6,4,4,6,0,3,6,6,0,6,6,4,6,0,1,3,8,1,0,4,8,4,0,4,6,8,0,1,1,1,3,6,0,6,6,8,6,1,1,3,3,0,3,3,0,0,0,6,6,6,0,0,1,8,0,1,1,8,1,0,0,0,3,3,6
1378,0,3,3,6,4,8,4,1,3,6,4,4,3,4,6,4,0,4,4,0,4,0,8,8,1,1,4,4,6,0,0,4,4,8,4,8,6,0,8,8,8,1,8,8,0,8,3,3,8,8,8,3,8,3,8,6,8,0,8,0,0,8,0,0,6,3,3,0,0,1,8,8,8,3,6,0,8,8,1,8,1,0,6,0,4,3,6,4,0,4,4,0,6,3,6,6,1,1,6,4,0,0,1,3,8,3,0,4,3,4,4,4,8,8,0,6,1,1,3,6,0,0,0,8,0,1,1,3,3,0,3,3,1,0,0,6,0,0,3,1,1,8,0,3,1,8,1,0,0,0,3,3
1379,1,6,12,1,6,4,0,4,1,12,6,4,4,1,4,6,4,6,4,4,6,4,6,8,8,1,1,4,4,6,6,1,4,4,8,4,8,12,12,8,8,8,1,8,8,0,8,12,3,8,8,8,3,8,3,8,12,8,6,8,12,6,8,0,0,6,3,12,0,0,1,8,8,8,8,6,0,8,8,1,8,1,12,6,12,4,12,6,4,6,4,4,1,6,3,6,6,6,1,6,4,6,6,1,3,8,1,6,4,8,4,12,4,8,8,3,6,1,1,3,6,6,1,1,8,1,1,1,3,3,0,12,12,1,12,0,6,6,1,1,1,1,8,0,1,1,8,1,0,4,0,12
1380,0,8,6,3,1,6,4,0,4,1,6,6,4,4,1,4,6,4,6,4,4,6,4,6,8,8,1,1,4,4,0,6,1,4,4,8,4,8,6,6,8,8,8,1,8,8,0,8,3,4,8,8,8,3,8,6,8,6,8,6,8,3,6,8,0,0,6,6,3,0,0,1,8,8,8,8,6,0,8,8,1,8,1,6,6,6,4,3,6,3,6,4,4,6,6,6,6,6,1,1,6,4,6,6,1,3,8,1,6,4,8,4,3,4,8,8,3,1,1,1,3,6,6,6,6,8,8,1,1,3,3,0,3,3,1,6,0,6,6,3,1,1,1,8,0,1,1,8,1,0,4,0
1381,0,4,8,0,0,0,0,4,0,4,1,0,0,3,4,1,4,6,4,0,4,4,0,4,0,8,8,1,1,4,4,4,6,0,4,4,8,0,8,0,0,8,8,8,3,4,8,4,8,0,4,8,8,8,3,8,3,8,0,8,0,4,0,0,8,0,0,0,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,0,0,0,4,1,1,4,6,4,4,6,0,3,6,6,0,0,6,4,6,0,1,3,8,1,0,4,8,6,4,4,8,8,3,1,1,1,3,6,0,0,6,8,0,1,1,3,1,0,0,6,1,0,0,6,0,0,1,1,1,8,0,3,1,8,1,0,4
1382,0,3,4,8,6,12,0,12,4,8,4,1,12,6,3,4,1,4,6,4,0,4,4,3,4,12,8,8,1,1,4,4,4,6,0,4,4,8,12,8,12,0,8,8,8,1,4,8,4,8,3,4,8,8,8,12,8,3,8,12,8,3,4,0,12,8,0,0,6,3,12,0,0,1,8,8,8,8,6,4,8,8,1,8,1,0,6,0,4,12,6,4,6,4,4,6,6,3,6,6,1,1,6,4,6,12,1,3,8,1,3,4,8,6,12,4,8,8,0,1,1,1,3,6,0,6,4,8,8,1,1,3,3,0,3,3,1,0,0,6,6,0,12,1,1,8,0,0,1,8,1,0
1383,6,1,1,4,8,6,0,1,6,4,8,4,1,0,6,4,4,1,4,6,4,0,4,4,6,4,6,8,8,1,1,4,4,1,6,0,4,4,8,4,8,6,0,8,8,8,1,8,8,4,8,3,4,8,8,8,3,8,3,8,6,8,6,8,0,0,8,0,0,6,3,4,0,0,1,8,8,8,8,6,4,8,8,1,8,1,0,6,0,4,4,6,3,0,4,4,6,6,6,6,6,6,1,6,4,6,0,1,3,8,1,6,4,8,4,0,4,8,8,0,1,1,1,3,6,0,6,6,8,8,1,1,3,3,0,3,3,0,0,0,6,6,0,6,1,1,8,0,0,1,8,1
1384,6,6,6,3,4,8,6,0,12,6,4,8,4,1,12,6,3,4,0,4,6,4,0,4,4,3,4,6,8,8,1,1,4,4,4,6,12,4,4,8,12,8,6,12,8,8,8,3,4,8,4,8,12,4,8,8,8,3,8,3,8,6,8,3,4,12,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,12,6,12,4,0,6,4,6,4,4,6,6,3,6,6,6,6,6,4,6,0,1,3,8,0,6,4,8,6,4,4,8,8,3,6,1,1,3,6,0,6,6,8,8,1,1,3,3,0,12,12,6,12,0,6,6,12,6,6,1,8,8,3,1,8
1385,0,3,1,3,3,0,8,0,0,3,0,4,8,4,1,0,0,3,4,1,4,6,4,3,4,4,3,4,3,8,8,1,1,4,4,4,6,0,4,4,8,0,8,0,0,8,8,8,1,4,8,4,8,3,3,8,8,8,0,8,6,8,0,8,3,4,0,0,8,0,0,1,3,0,0,0,1,8,8,8,8,6,4,8,8,1,8,1,0,0,0,4,0,0,4,6,4,4,6,0,3,6,6,3,3,6,4,6,0,1,3,8,1,3,4,8,0,0,4,8,8,1,1,1,3,3,6,0,0,6,8,0,1,1,3,3,0,3,3,0,0,0,0,3,0,0,0,1,8,8,1,1
1386,0,4,0,3,0,3,0,8,0,12,0,0,4,8,4,1,0,0,3,4,1,4,6,4,0,4,4,3,4,1,8,8,1,1,4,4,4,6,0,4,4,8,12,8,0,0,8,8,8,3,4,8,4,8,12,4,8,8,8,0,8,3,8,0,8,3,4,12,12,8,0,0,12,3,0,0,0,1,8,8,8,0,6,4,8,8,1,8,1,0,0,0,4,0,0,4,6,4,4,6,3,3,6,6,0,0,6,4,6,12,1,3,8,0,6,4,0,12,0,4,8,8,3,1,1,1,3,6,12,0,6,8,0,1,1,3,0,0,12,0,0,0,0,0,6,0,0,0,1,8,8,1
1387,0,6,4,6,6,3,1,12,8,6,12,3,6,4,8,4,1,12,6,4,4,12,4,6,4,0,4,4,6,4,6,8,8,1,1,4,4,1,6,0,4,4,8,4,8,12,0,8,8,8,12,8,8,4,8,3,3,8,8,8,12,8,3,8,12,8,6,8,0,0,8,0,0,6,3,12,0,0,6,8,8,8,12,6,4,8,8,1,8,1,0,6,0,4,12,6,4,6,4,4,6,6,6,6,6,6,6,6,4,6,0,1,3,8,12,6,4,12,4,12,4,8,8,0,6,1,1,3,6,0,6,6,8,0,1,1,3,3,0,3,3,0,12,0,6,6,0,12,6,1,8,0
1388,0,4,3,4,3,6,3,3,4,8,6,0,0,6,4,8,4,1,6,6,3,4,0,4,6,4,0,4,4,3,4,3,8,8,1,1,4,4,4,6,0,4,4,8,3,8,6,6,8,8,8,3,4,8,4,8,3,3,8,8,8,3,8,3,8,6,8,3,4,0,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,0,6,4,6,4,4,6,6,3,6,6,3,3,6,4,6,0,1,3,8,0,3,4,8,6,4,4,8,8,3,0,1,1,3,6,0,0,3,8,0,1,1,3,3,0,3,6,0,6,0,6,3,0,6,3,1,8
1389,12,4,6,12,4,6,6,12,3,4,8,6,12,0,6,4,8,4,6,6,6,3,4,1,4,6,4,0,4,4,3,4,6,8,8,1,1,4,4,4,3,6,4,4,8,12,8,6,6,8,8,8,1,4,8,4,8,3,4,8,8,8,3,8,3,8,6,8,3,4,12,12,8,0,0,6,3,3,0,0,1,8,8,8,8,0,4,8,8,8,8,1,6,6,6,4,12,1,4,0,4,4,3,6,3,3,0,12,6,0,4,3,12,1,3,8,1,3,4,8,12,4,4,6,8,1,1,1,1,3,6,0,6,1,8,6,1,6,3,3,0,3,3,6,1,0,6,6,6,6,1,1
1390,0,8,4,4,6,4,6,6,0,3,4,8,6,0,0,6,4,8,4,1,6,6,4,4,1,4,6,4,0,4,4,6,4,6,8,8,1,1,4,4,6,6,0,4,4,8,4,8,6,6,8,8,8,1,4,8,4,8,3,4,8,8,8,4,8,3,8,0,8,6,4,3,0,8,0,0,3,3,4,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,4,6,3,6,4,4,6,6,6,6,6,0,6,6,4,6,0,1,3,8,1,0,4,8,4,4,4,8,8,4,1,1,1,3,6,0,0,4,8,0,1,1,3,3,0,3,3,0,6,0,6,6,0,6,6
1391,12,6,8,4,4,3,4,3,6,3,3,4,8,6,12,0,6,4,8,4,1,6,6,3,4,1,4,6,4,3,4,4,3,4,3,8,8,1,1,4,4,4,6,0,4,4,8,4,8,6,6,8,8,8,1,4,8,4,8,3,4,8,8,8,3,8,3,8,6,8,3,4,12,12,8,0,0,12,3,6,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,6,6,12,6,4,4,1,6,3,6,6,3,3,6,4,6,0,1,3,8,1,3,4,8,6,0,4,8,8,3,12,1,1,3,6,0,0,3,8,0,1,1,3,3,12,12,12,0,6,0,6,3,0,6
1392,1,1,6,8,4,4,3,4,3,6,3,3,4,8,6,3,0,6,4,8,4,4,6,6,4,4,1,4,6,4,0,4,4,3,4,3,8,8,1,1,4,4,4,6,6,4,4,8,4,8,6,6,8,8,8,1,8,8,4,8,3,4,8,8,8,4,8,6,8,6,8,3,4,3,4,8,0,0,3,3,4,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,4,6,3,6,4,4,1,6,6,6,6,3,3,6,4,6,0,1,3,8,1,3,4,8,4,4,4,8,8,1,1,1,1,3,6,0,4,4,8,8,1,6,3,3,3,3,3,6,6,0,6,3,3
1393,3,1,1,6,8,4,3,3,4,3,6,3,3,4,8,6,0,0,6,4,8,4,0,6,6,3,4,1,4,6,4,3,4,4,3,4,3,8,8,1,1,4,4,4,6,6,4,4,8,4,8,6,6,8,8,8,1,4,8,4,8,3,4,8,8,8,3,8,3,8,6,8,3,4,0,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,0,6,4,6,4,4,1,6,3,6,6,0,3,6,4,6,0,1,3,8,1,3,4,8,0,6,4,8,8,3,6,1,1,3,6,0,6,6,8,8,1,1,3,3,0,0,0,6,6,0,6,6
1394,0,3,0,1,6,8,4,0,3,4,3,6,3,3,4,8,6,0,0,6,4,8,4,0,6,6,3,4,1,4,6,4,3,4,4,3,4,3,8,8,1,1,4,4,4,6,6,4,4,8,3,8,6,6,8,8,8,1,4,8,4,8,3,3,8,8,8,3,8,3,8,6,8,3,4,3,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,0,6,4,6,4,4,1,6,3,6,6,3,3,6,4,6,0,1,3,8,1,3,4,8,6,0,4,8,8,3,1,1,1,3,6,0,6,6,8,8,1,6,3,3,0,3,3,6,6,0,6
1395,12,12,1,0,1,3,8,4,3,3,4,3,1,3,1,12,8,12,12,0,12,4,8,4,0,12,12,4,4,6,4,3,4,0,4,4,3,4,3,8,8,1,1,4,4,1,6,3,4,4,8,4,8,12,3,8,8,8,1,8,8,4,8,3,4,8,8,8,12,8,3,8,12,8,3,8,3,0,8,0,0,3,3,12,0,0,1,8,8,8,12,6,12,8,8,1,8,1,12,12,12,4,12,12,3,3,4,4,6,6,0,6,6,3,3,6,4,6,0,1,3,8,12,3,4,12,4,0,4,8,8,0,6,1,1,3,6,0,0,0,8,0,1,1,3,3,0,3,3,3,12,0
1396,1,0,3,3,0,1,6,8,4,3,12,4,3,0,3,3,4,8,0,12,0,0,4,8,4,0,12,0,3,4,1,4,6,4,3,4,4,3,4,3,8,8,1,1,4,4,4,6,6,4,4,8,12,8,12,6,8,8,8,1,4,8,4,8,12,4,8,8,8,3,8,3,8,0,8,3,4,12,0,8,0,0,3,3,12,0,0,1,8,8,8,8,6,4,8,8,1,8,1,12,6,12,4,12,0,4,6,4,4,6,6,3,6,6,3,3,6,4,6,0,1,3,8,1,3,4,8,0,3,4,8,8,3,1,1,1,3,6,0,6,12,8,8,1,1,3,3,0,12,3,0,12
1397,4,4,4,12,1,1,1,6,8,4,6,3,12,3,6,3,1,12,8,6,12,0,6,4,8,4,0,12,6,4,12,12,4,6,12,0,4,4,3,12,3,8,8,1,1,12,8,6,6,6,12,4,8,4,8,6,6,8,8,8,12,8,8,6,8,3,3,8,8,8,12,8,6,8,6,8,3,8,3,4,8,0,0,6,3,12,0,0,1,8,8,8,12,6,6,8,8,1,8,1,6,6,8,12,12,6,3,6,4,3,1,6,6,6,6,3,3,6,12,6,0,1,3,8,12,3,4,12,4,6,3,8,8,12,6,1,1,3,6,0,4,4,8,8,1,1,3,3,0,3,3,6
1398,0,0,4,6,3,3,0,1,0,8,4,0,0,4,6,6,0,3,4,8,6,6,0,6,4,8,4,0,6,6,3,4,1,4,0,4,3,4,4,0,4,0,8,8,1,1,4,4,4,6,0,4,4,8,0,8,6,0,8,8,8,3,4,8,4,8,3,3,8,8,8,3,8,3,8,0,8,3,4,6,0,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,6,6,6,4,0,0,4,0,4,4,6,6,3,6,6,0,0,6,4,6,0,1,3,8,1,0,4,8,6,0,4,8,8,3,1,1,1,3,6,0,0,0,8,8,0,6,3,0,0,6,6
1399,6,6,0,4,4,3,3,1,1,0,8,4,0,3,4,3,6,3,3,4,8,6,0,0,6,4,8,4,0,0,6,3,4,1,4,0,4,3,4,4,3,4,3,8,8,1,1,4,4,4,0,0,4,4,8,4,8,6,0,8,8,8,1,8,8,4,8,3,3,8,8,8,3,8,3,8,6,8,3,4,0,4,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,0,6,8,4,4,6,4,0,4,4,1,6,3,6,6,3,3,6,4,6,0,1,3,8,1,3,4,8,4,4,4,8,8,3,6,1,1,3,6,6,4,4,8,8,1,1,3,3,0,3
1400,6,8,6,0,12,4,6,3,1,1,0,8,4,0,6,4,6,6,0,3,4,8,6,12,0,6,4,8,4,6,12,6,3,4,1,4,6,4,3,4,4,3,4,0,8,8,1,1,4,4,4,0,6,4,4,8,4,8,6,0,8,8,8,3,8,8,4,8,3,3,8,8,8,3,8,3,8,6,8,3,4,12,12,8,0,0,6,3,4,0,0,1,8,8,8,8,6,4,8,8,1,8,1,12,6,8,4,12,6,4,0,4,4,1,6,3,6,6,12,6,6,4,6,12,1,3,8,1,3,4,6,4,4,4,8,8,3,6,1,1,3,6,6,4,4,8,6,1,6,3,0,0
1401,4,6,8,6,4,0,4,12,3,1,1,0,8,4,0,3,12,3,6,0,3,12,8,6,12,0,6,4,8,4,0,12,6,3,6,12,4,6,12,3,4,4,3,12,3,8,8,1,1,12,8,6,6,0,12,4,8,4,8,6,0,8,8,8,12,8,8,6,8,3,3,8,8,8,12,8,3,8,6,8,3,8,3,4,8,0,0,6,3,12,0,0,1,8,8,8,12,6,6,8,8,1,8,1,0,6,8,6,12,6,6,0,4,6,6,6,3,6,6,3,3,6,12,6,0,1,3,8,12,3,4,12,4,0,6,8,8,12,6,1,1,3,6,6,4,4,8,0,1,1,3,0
1402,1,6,4,8,6,12,4,12,3,3,1,1,6,8,4,6,3,4,3,6,6,3,4,8,6,12,0,6,4,8,4,3,3,6,3,4,1,4,6,4,3,4,4,3,4,3,8,8,1,1,4,4,4,6,6,4,4,8,3,8,6,6,8,8,8,3,4,8,4,8,3,4,8,8,8,3,8,3,8,6,8,3,4,12,12,8,0,0,6,3,3,0,0,1,8,8,8,8,6,4,8,8,1,8,1,12,6,8,4,12,6,4,6,4,4,1,6,3,6,6,3,3,6,4,6,12,1,3,8,1,3,4,8,12,6,4,8,8,3,6,1,1,3,6,6,6,3,8,8,1,1,3
1403,3,8,6,0,8,6,0,12,12,3,3,1,1,3,8,4,3,3,4,3,6,3,3,4,8,6,12,0,6,4,8,4,0,12,6,3,4,1,4,3,4,3,4,4,3,4,3,8,8,1,1,4,4,4,0,3,4,4,8,12,8,6,3,8,8,8,3,4,8,4,8,3,4,8,8,8,3,8,3,8,6,8,3,4,12,12,8,0,0,6,3,3,0,0,1,8,8,8,8,0,6,8,8,1,8,1,12,6,8,4,12,6,4,3,4,4,0,6,3,6,6,3,3,0,4,0,12,1,3,8,1,3,4,8,0,0,4,8,8,3,6,1,1,3,6,6,6,0,8,8,1,1
